,stop_word_ratio,unique_token_ratio,punctation_intensity,digit_ratio,upper_lower_ratio
13091,0.21428571428571427,0.9285714285714286,0.5,0.0,0.08
13092,0.375,0.9375,0.75,0.0,0.15151515151515152
13093,0.34615384615384615,0.8846153846153846,2.5,0.0,0.07526881720430108
13094,0.2,1.0,0.6666666666666666,0.0,0.07142857142857142
13095,0.2857142857142857,1.0,0.5,0.0,0.1
13096,0.5185185185185185,0.9259259259259259,0.5,0.0,0.02608695652173913
13097,0.5,0.9375,0.5,0.0625,0.03636363636363636
13098,0.13636363636363635,0.8636363636363636,0.8,0.0,0.04081632653061224
13099,0.375,1.0,0.6666666666666666,0.0,0.2777777777777778
13100,0.25,1.0,0.5,0.0,0.07142857142857142
13101,0.35714285714285715,0.9285714285714286,0.0,0.0,0.07692307692307693
13102,0.4,0.88,0.6666666666666666,0.0,0.04878048780487805
13103,0.5,1.0,0.0,0.0,0.06666666666666667
13104,0.21428571428571427,1.0,0.6666666666666666,0.0,0.10416666666666667
13105,0.375,1.0,0.5,0.0,0.06
13106,0.35294117647058826,0.9411764705882353,0.75,0.0,0.016129032258064516
13107,0.4375,0.875,0.5,0.0,0.03278688524590164
13108,0.5,1.0,0.0,0.0,0.019230769230769232
13109,0.36666666666666664,0.9333333333333333,0.6666666666666666,0.0,0.02631578947368421
13110,0.24,0.88,0.8571428571428571,0.04,0.10126582278481013
13111,0.35714285714285715,0.9285714285714286,0.6666666666666666,0.0,0.075
13112,0.42857142857142855,1.0,0.0,0.0,0.08695652173913043
13113,0.0,1.0,0.0,0.0,0.1
13114,0.41379310344827586,0.8620689655172413,0.75,0.0,0.06097560975609756
13115,0.42857142857142855,1.0,0.0,0.0,0.06451612903225806
13116,0.4444444444444444,1.0,0.5,0.0,0.04838709677419355
13117,0.5555555555555556,0.8888888888888888,0.6666666666666666,0.0,0.037037037037037035
13118,0.375,0.875,0.5,0.0,0.11363636363636363
13119,0.21428571428571427,0.9285714285714286,0.6666666666666666,0.0,0.08695652173913043
13120,0.35,0.9,0.75,0.0,0.05194805194805195
13121,0.5,0.875,0.75,0.0,0.02040816326530612
13122,0.3333333333333333,1.0,0.0,0.0,0.4
13123,0.125,1.0,0.5,0.125,0.16
13124,0.23809523809523808,0.8571428571428571,1.0,0.0,0.14814814814814814
13125,0.1875,0.875,0.6666666666666666,0.0625,0.08196721311475409
13126,0.46153846153846156,0.9615384615384616,0.8,0.038461538461538464,0.0594059405940594
13127,0.28125,0.78125,1.0,0.0,0.16161616161616163
13128,0.26666666666666666,1.0,1.0,0.0,0.05084745762711865
13129,0.0,0.8571428571428571,0.6666666666666666,0.0,0.21428571428571427
13130,0.2857142857142857,0.9285714285714286,0.75,0.0,0.061224489795918366
13131,0.0,1.0,0.6666666666666666,0.0,3.0
13132,0.3076923076923077,0.9230769230769231,0.5,0.0,0.06382978723404255
13133,0.2727272727272727,0.8181818181818182,2.0,0.0,0.03571428571428571
13134,0.3,0.8,1.0,0.03333333333333333,0.2608695652173913
13135,0.2608695652173913,0.8695652173913043,0.75,0.0,0.06172839506172839
13136,0.3333333333333333,1.0,1.0,0.0,0.06521739130434782
13137,0.45,0.9,0.5,0.0,0.04918032786885246
13138,0.35294117647058826,0.9411764705882353,0.6666666666666666,0.0,0.05
13139,0.46153846153846156,0.8076923076923077,0.75,0.0,0.052083333333333336
13140,0.4,0.9333333333333333,0.6666666666666666,0.0,0.07142857142857142
13141,0.47058823529411764,0.9411764705882353,0.0,0.0,0.038461538461538464
13142,0.0,0.6363636363636364,1.6666666666666667,0.0,0.17647058823529413
13143,0.44,0.92,0.6666666666666666,0.0,0.031914893617021274
13144,0.2962962962962963,0.8888888888888888,1.3333333333333333,0.0,0.06172839506172839
13145,0.47368421052631576,1.0,0.6666666666666666,0.0,0.1276595744680851
13146,0.3333333333333333,0.9047619047619048,0.6666666666666666,0.0,0.02564102564102564
13147,0.16666666666666666,1.0,0.0,0.0,0.1111111111111111
13148,0.45,0.95,0.8,0.0,0.05084745762711865
13149,0.0,1.0,0.0,0.0,0.08
13150,0.19230769230769232,0.9615384615384616,1.5,0.038461538461538464,0.0759493670886076
13151,0.32,0.92,0.6666666666666666,0.0,0.10256410256410256
13152,0.391304347826087,0.9565217391304348,0.5,0.0,0.05263157894736842
13153,0.2,1.0,0.0,0.0,0.13333333333333333
13154,0.5789473684210527,1.0,0.5,0.0,0.014084507042253521
13155,0.5555555555555556,0.8888888888888888,1.5,0.0,0.07017543859649122
13156,0.0,0.875,0.5,0.0,4.25
13157,0.4444444444444444,0.9444444444444444,0.6666666666666666,0.05555555555555555,0.08333333333333333
13158,0.3125,1.0,0.8,0.0,0.14634146341463414
13159,0.46153846153846156,1.0,0.0,0.15384615384615385,0.023809523809523808
13160,0.0,1.0,0.5,0.0,0.21428571428571427
13161,0.3333333333333333,0.9166666666666666,0.0,0.0,0.04081632653061224
13162,0.5263157894736842,0.9473684210526315,0.5,0.0,0.12121212121212122
13163,0.4444444444444444,0.9259259259259259,0.6666666666666666,0.0,0.04950495049504951
13164,0.3333333333333333,0.9523809523809523,0.8333333333333334,0.0,0.0547945205479452
13165,0.21428571428571427,0.9285714285714286,0.5,0.0,0.05660377358490566
13166,0.0,0.7222222222222222,0.6666666666666666,0.0,44.0
13167,0.3,1.0,0.6666666666666666,0.0,0.06060606060606061
13168,0.4375,1.0,0.5,0.0,0.0784313725490196
13169,0.3448275862068966,0.9310344827586207,0.75,0.0,0.04716981132075472
13170,0.0,1.0,0.0,0.0,0.07142857142857142
13171,0.25,1.0,0.0,0.0,0.16666666666666666
13172,0.25,1.0,1.5,0.0,0.016129032258064516
13173,0.42857142857142855,1.0,0.0,0.0,0.043478260869565216
13174,0.39285714285714285,0.9642857142857143,0.75,0.0,0.09876543209876543
13175,0.42105263157894735,0.9473684210526315,1.0,0.0,0.13333333333333333
13176,0.5555555555555556,1.0,0.0,0.0,0.16666666666666666
13177,0.2,0.8,0.6666666666666666,0.0,0.07894736842105263
13178,0.5,0.9375,0.0,0.0,0.08163265306122448
13179,0.25,1.0,0.0,0.0,0.16666666666666666
13180,0.2727272727272727,0.7272727272727273,0.8571428571428571,0.0,0.2413793103448276
13181,0.5263157894736842,0.9473684210526315,0.6666666666666666,0.0,0.015384615384615385
13182,0.5384615384615384,1.0,0.6666666666666666,0.0,0.046511627906976744
13183,0.4,1.0,0.6666666666666666,0.0,0.045454545454545456
13184,0.0,1.0,0.0,0.0,0.13333333333333333
13185,0.0,1.0,0.0,0.0,0.13333333333333333
13186,0.45454545454545453,0.9090909090909091,0.6666666666666666,0.0,0.06666666666666667
13187,0.21428571428571427,1.0,1.25,0.0,0.07142857142857142
13188,0.3076923076923077,1.0,0.75,0.0,0.08333333333333333
13189,0.5,0.9090909090909091,0.5,0.0,0.038461538461538464
13190,0.2727272727272727,1.0,0.6666666666666666,0.0,0.25
13191,0.18181818181818182,1.0,0.6666666666666666,0.09090909090909091,0.05128205128205128
13192,0.5714285714285714,1.0,0.0,0.0,0.04081632653061224
13193,0.36363636363636365,0.9090909090909091,0.0,0.0,0.16216216216216217
13194,0.30434782608695654,0.9565217391304348,1.0,0.0,0.04938271604938271
13195,0.5,1.0,0.0,0.0,0.03508771929824561
13196,0.23076923076923078,1.0,0.6666666666666666,0.0,0.17142857142857143
13197,0.0,1.0,0.5,0.0,0.16666666666666666
13198,0.35714285714285715,0.8928571428571429,0.8,0.0,0.03409090909090909
13199,0.42857142857142855,1.0,0.0,0.0,0.03333333333333333
13200,0.43478260869565216,1.0,0.75,0.0,0.021505376344086023
13201,0.0,1.0,0.0,0.0,0.125
13202,0.3181818181818182,0.9090909090909091,0.75,0.0,0.056818181818181816
13203,0.4090909090909091,0.9545454545454546,0.6666666666666666,0.0,0.030303030303030304
13204,0.3333333333333333,1.0,0.0,0.0,0.037037037037037035
13205,0.3,1.0,1.5,0.0,0.09090909090909091
13206,0.5185185185185185,0.8888888888888888,0.6666666666666666,0.0,0.020202020202020204
13207,0.0,0.75,0.0,0.0,9.0
13208,0.0,0.8,0.5,0.0,0.2727272727272727
13209,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091
13210,0.36666666666666664,0.8,0.8,0.0,0.021505376344086023
13211,0.37037037037037035,0.8518518518518519,0.75,0.0,0.0410958904109589
13212,0.1111111111111111,0.7777777777777778,1.5,0.0,0.07692307692307693
13213,0.2,0.9,0.6666666666666666,0.0,0.11428571428571428
13214,0.4,1.0,0.0,0.0,0.09090909090909091
13215,0.23076923076923078,1.0,0.6666666666666666,0.0,0.04918032786885246
13216,0.5454545454545454,1.0,0.5,0.0,0.05
13217,0.4,0.8666666666666667,0.5,0.0,0.06666666666666667
13218,0.2,0.92,1.1111111111111112,0.0,0.14754098360655737
13219,0.3225806451612903,0.8709677419354839,0.75,0.03225806451612903,0.025
13220,0.25,0.9166666666666666,0.5,0.0,0.10714285714285714
13221,0.15384615384615385,0.6923076923076923,0.8,0.0,0.10714285714285714
13222,0.0,1.0,1.5,0.0,1.75
13223,0.3333333333333333,0.8,0.75,0.0,0.08333333333333333
13224,0.2857142857142857,1.0,0.6666666666666666,0.0,0.375
13225,0.4074074074074074,0.8518518518518519,0.8,0.0,0.05063291139240506
13226,0.4444444444444444,0.9259259259259259,1.0,0.0,0.08860759493670886
13227,0.3333333333333333,0.9166666666666666,1.5,0.0,0.058823529411764705
13228,0.29411764705882354,1.0,0.6666666666666666,0.0,0.15789473684210525
13229,0.2903225806451613,1.0,0.8,0.03225806451612903,0.06086956521739131
13230,0.5,1.0,0.5,0.0,0.022727272727272728
13231,0.42105263157894735,0.8947368421052632,0.6666666666666666,0.0,0.058823529411764705
13232,0.4,1.0,0.0,0.0,0.07692307692307693
13233,0.3076923076923077,0.8846153846153846,0.8,0.0,0.08139534883720931
13234,0.3333333333333333,1.0,0.0,0.0,0.2
13235,0.16666666666666666,1.0,0.5,0.0,0.23076923076923078
13236,0.1875,0.875,1.5,0.0625,0.07692307692307693
13237,0.5,1.0,0.0,0.0,0.16666666666666666
13238,0.35714285714285715,0.9642857142857143,0.75,0.0,0.05319148936170213
13239,0.43478260869565216,0.782608695652174,0.5,0.0,0.038461538461538464
13240,0.47058823529411764,1.0,0.6666666666666666,0.0,0.07142857142857142
13241,0.38461538461538464,0.9230769230769231,0.5,0.0,0.06976744186046512
13242,0.3684210526315789,0.9473684210526315,0.8,0.0,0.05194805194805195
13243,0.14285714285714285,0.9285714285714286,0.6666666666666666,0.0,0.17073170731707318
13244,0.3888888888888889,0.8333333333333334,0.6666666666666666,0.0,0.04
13245,0.5,1.0,0.0,0.0,0.17857142857142858
13246,0.25925925925925924,0.6296296296296297,0.75,0.0,0.0684931506849315
13247,0.2857142857142857,0.9285714285714286,0.5,0.0,0.061224489795918366
13248,0.42857142857142855,0.8571428571428571,0.0,0.0,0.03508771929824561
13249,0.36363636363636365,0.9545454545454546,0.6666666666666666,0.0,0.031578947368421054
13250,0.0,1.0,0.0,0.0,0.13333333333333333
13251,0.2727272727272727,1.0,0.6666666666666666,0.09090909090909091,0.05063291139240506
13252,0.42857142857142855,1.0,0.6666666666666666,0.0,0.09803921568627451
13253,0.3333333333333333,1.0,1.5,0.0,0.125
13254,0.15384615384615385,0.8461538461538461,0.8333333333333334,0.0,0.030303030303030304
13255,0.20689655172413793,0.8275862068965517,0.8,0.0,0.0673076923076923
13256,0.2,0.8333333333333334,0.8571428571428571,0.0,0.05660377358490566
13257,0.42105263157894735,0.9473684210526315,0.5,0.0,0.2653061224489796
13258,0.3333333333333333,0.9166666666666666,0.75,0.0,0.031914893617021274
13259,0.5,1.0,0.5,0.0,0.043478260869565216
13260,0.3333333333333333,1.0,0.5,0.0,0.06666666666666667
13261,0.3333333333333333,1.0,0.0,0.0,0.25
13262,0.3333333333333333,1.0,0.75,0.0,0.12727272727272726
13263,0.25,1.0,0.6666666666666666,0.0,0.12195121951219512
13264,0.3333333333333333,1.0,0.0,0.0,0.1111111111111111
13265,0.2,1.0,0.6666666666666666,0.0,0.6666666666666666
13266,0.22727272727272727,0.7727272727272727,0.6666666666666666,0.0,0.0379746835443038
13267,0.2,0.8666666666666667,0.6666666666666666,0.0,0.15217391304347827
13268,0.25,1.0,0.5,0.0,0.09090909090909091
13269,0.15384615384615385,0.8461538461538461,0.75,0.0,0.125
13270,0.35294117647058826,0.8235294117647058,0.5,0.0,0.05084745762711865
13271,0.42857142857142855,1.0,0.5,0.0,0.13333333333333333
13272,0.23076923076923078,1.0,0.5,0.0,0.09523809523809523
13273,0.2608695652173913,0.8695652173913043,0.6666666666666666,0.0,0.08695652173913043
13274,0.2631578947368421,0.7894736842105263,0.75,0.05263157894736842,0.06153846153846154
13275,0.45454545454545453,0.9090909090909091,0.0,0.0,0.022727272727272728
13276,0.1111111111111111,0.8888888888888888,0.6666666666666666,0.0,0.18181818181818182
13277,0.4,1.0,0.6666666666666666,0.0,0.0625
13278,0.2,1.0,0.0,0.0,0.16666666666666666
13279,0.2857142857142857,1.0,0.0,0.14285714285714285,0.06896551724137931
13280,0.5185185185185185,0.9259259259259259,0.5,0.0,0.03260869565217391
13281,0.45,0.85,0.75,0.05,0.13157894736842105
13282,0.29411764705882354,1.0,2.5,0.0,0.06779661016949153
13283,0.4375,0.75,0.5,0.0,0.11538461538461539
13284,0.3333333333333333,0.9166666666666666,0.75,0.0,0.22727272727272727
13285,0.0,1.0,0.5,0.0,1.2
13286,0.5,1.0,0.5,0.0,0.07142857142857142
13287,0.391304347826087,0.8260869565217391,0.6666666666666666,0.0,0.08080808080808081
13288,0.13333333333333333,0.8,0.8333333333333334,0.0,0.4
13289,0.0,0.6666666666666666,0.75,0.0,0.18181818181818182
13290,0.3076923076923077,0.9230769230769231,0.5,0.0,0.08823529411764706
13291,0.23076923076923078,0.9615384615384616,0.8,0.0,0.05319148936170213
13292,0.18518518518518517,0.8518518518518519,1.0,0.0,0.1891891891891892
13293,0.5263157894736842,0.9473684210526315,0.0,0.0,0.028985507246376812
13294,0.3333333333333333,1.0,0.5,0.0,0.06521739130434782
13295,0.5882352941176471,1.0,0.0,0.0,0.01694915254237288
13296,0.25,1.0,0.5,0.0,0.11764705882352941
13297,0.34782608695652173,0.8695652173913043,0.75,0.0,0.031914893617021274
13298,0.35,0.95,1.3333333333333333,0.0,0.043478260869565216
13299,0.35714285714285715,1.0,0.5,0.0,0.0425531914893617
13300,0.25,1.0,0.5,0.0,0.18181818181818182
13301,0.2916666666666667,0.9583333333333334,0.6666666666666666,0.041666666666666664,0.05063291139240506
13302,0.6,0.8666666666666667,0.5,0.0,0.0425531914893617
13303,0.14285714285714285,1.0,1.0,0.0,0.14285714285714285
13304,0.0,0.5,4.0,0.07142857142857142,26.0
13305,0.3,0.9,0.6666666666666666,0.0,0.07692307692307693
13306,0.25,0.75,0.8333333333333334,0.0,0.10909090909090909
13307,0.16666666666666666,0.875,0.8571428571428571,0.0,0.1746031746031746
13308,0.26666666666666666,1.0,0.5,0.0,0.07272727272727272
13309,0.16666666666666666,1.0,0.6666666666666666,0.0,0.6
13310,0.2608695652173913,0.9565217391304348,0.6666666666666666,0.0,0.06060606060606061
13311,0.14285714285714285,1.0,0.6666666666666666,0.0,0.13333333333333333
13312,0.32,0.88,1.8333333333333333,0.0,0.10606060606060606
13313,0.3333333333333333,1.0,0.0,0.0,0.05405405405405406
13314,0.38095238095238093,1.0,0.6666666666666666,0.0,0.07142857142857142
13315,0.2727272727272727,0.8636363636363636,0.6666666666666666,0.0,0.056179775280898875
13316,0.16666666666666666,1.0,1.0,0.08333333333333333,0.16129032258064516
13317,0.45454545454545453,0.9090909090909091,0.6666666666666666,0.0,0.04054054054054054
13318,0.0,1.0,0.0,0.0,0.07142857142857142
13319,0.2857142857142857,1.0,0.5,0.0,0.04838709677419355
13320,0.2,1.0,0.6666666666666666,0.0,0.05172413793103448
13321,0.5,0.9545454545454546,0.0,0.0,0.025
13322,0.47368421052631576,0.9473684210526315,0.5,0.0,0.011627906976744186
13323,0.3793103448275862,0.8275862068965517,0.8,0.0,0.10112359550561797
13324,0.18181818181818182,0.9090909090909091,0.5,0.0,0.075
13325,0.2,1.0,0.5,0.0,0.125
13326,0.4782608695652174,0.9130434782608695,0.8,0.0,0.04938271604938271
13327,0.3333333333333333,1.0,0.0,0.0,0.15384615384615385
13328,0.6,0.64,0.6666666666666666,0.0,0.023255813953488372
13329,0.15384615384615385,0.9230769230769231,0.6666666666666666,0.0,0.047619047619047616
13330,0.3333333333333333,0.9333333333333333,1.0,0.0,0.08333333333333333
13331,0.2608695652173913,1.0,0.6666666666666666,0.0,0.030927835051546393
13332,0.36,0.92,0.5,0.0,0.027777777777777776
13333,0.42857142857142855,0.9523809523809523,0.75,0.0,0.1346153846153846
13334,0.47368421052631576,0.9473684210526315,0.5,0.0,0.016129032258064516
13335,0.25,1.0,0.5,0.0,0.0625
13336,0.6666666666666666,1.0,0.0,0.0,0.06060606060606061
13337,0.34615384615384615,0.8461538461538461,0.6666666666666666,0.0,0.060240963855421686
13338,0.391304347826087,0.8260869565217391,0.5,0.043478260869565216,0.09230769230769231
13339,0.3333333333333333,1.0,0.5,0.0,0.07407407407407407
13340,0.16,0.76,0.875,0.0,0.08450704225352113
13341,0.2727272727272727,1.0,0.5,0.0,0.04878048780487805
13342,0.4074074074074074,0.9259259259259259,0.6666666666666666,0.0,0.028846153846153848
13343,0.38461538461538464,1.0,0.5,0.0,0.05405405405405406
13344,0.2857142857142857,1.0,0.8,0.0,0.08571428571428572
13345,0.2692307692307692,0.8846153846153846,0.8571428571428571,0.0,0.09259259259259259
13346,0.2692307692307692,0.8076923076923077,1.25,0.0,0.6129032258064516
13347,0.34615384615384615,0.9615384615384616,0.8,0.0,0.05714285714285714
13348,0.5,1.0,0.0,0.0,0.027777777777777776
13349,0.4,0.96,0.6666666666666666,0.04,0.03125
13350,0.3103448275862069,0.8620689655172413,0.8,0.0,0.045454545454545456
13351,0.2916666666666667,0.8333333333333334,4.0,0.0,0.07692307692307693
13352,0.19047619047619047,0.8095238095238095,0.8,0.0,0.07407407407407407
13353,0.25,1.0,0.0,0.0,0.16666666666666666
13354,0.42105263157894735,0.9473684210526315,0.5,0.0,0.04411764705882353
13355,0.35714285714285715,1.0,0.6666666666666666,0.0,0.06666666666666667
13356,0.3076923076923077,1.0,0.6666666666666666,0.0,0.034482758620689655
13357,0.3333333333333333,1.0,0.0,0.0,0.18181818181818182
13358,0.3,0.95,0.5,0.05,0.028985507246376812
13359,0.23529411764705882,0.7352941176470589,1.1111111111111112,0.0,0.1686746987951807
13360,0.18181818181818182,0.9090909090909091,0.6666666666666666,0.0,0.044444444444444446
13361,0.14285714285714285,0.7857142857142857,0.5,0.0,1.6363636363636365
13362,0.3,1.0,0.6666666666666666,0.0,0.10344827586206896
13363,0.25,1.0,0.6666666666666666,0.0,0.3333333333333333
13364,0.3225806451612903,0.9032258064516129,0.8571428571428571,0.0,0.09090909090909091
13365,0.4230769230769231,0.8461538461538461,0.75,0.0,0.06818181818181818
13366,0.0,1.0,0.5,0.0,0.23076923076923078
13367,0.3,0.9,0.6666666666666666,0.0,0.03571428571428571
13368,0.5,1.0,0.0,0.0,0.03225806451612903
13369,0.15384615384615385,0.9230769230769231,0.6666666666666666,0.0,0.04081632653061224
13370,0.3125,0.625,0.8333333333333334,0.0,0.1111111111111111
13371,0.5,1.0,0.0,0.0,0.05714285714285714
13372,0.2857142857142857,1.0,0.0,0.0,0.0625
13373,0.3,0.9333333333333333,1.0,0.0,0.1375
13374,0.0,1.0,0.0,0.0,0.15384615384615385
13375,0.4,1.0,0.0,0.0,0.058823529411764705
13376,0.14285714285714285,1.0,0.5,0.0,0.07142857142857142
13377,0.43478260869565216,0.9130434782608695,0.5,0.0,0.023255813953488372
13378,0.3333333333333333,1.0,0.0,0.0,0.18181818181818182
13379,0.29411764705882354,0.9411764705882353,0.8,0.058823529411764705,0.16129032258064516
13380,0.3333333333333333,1.0,0.0,0.0,0.05128205128205128
13381,0.2916666666666667,0.875,0.8333333333333334,0.0,0.13513513513513514
13382,0.13793103448275862,0.7931034482758621,1.1111111111111112,0.034482758620689655,0.24528301886792453
13383,0.25,1.0,0.0,0.0,0.05357142857142857
13384,0.22580645161290322,0.8064516129032258,0.8888888888888888,0.0,0.09166666666666666
13385,0.5454545454545454,0.9090909090909091,0.75,0.0,0.028169014084507043
13386,0.4117647058823529,0.8823529411764706,0.5,0.0,0.05357142857142857
13387,0.0,1.0,0.0,0.0,0.2
13388,0.05263157894736842,0.9473684210526315,1.0,0.0,0.32558139534883723
13389,0.3333333333333333,1.0,0.0,0.0,0.06060606060606061
13390,0.38095238095238093,0.9523809523809523,0.5,0.0,0.021739130434782608
13391,0.375,0.8125,0.5,0.0,0.05454545454545454
13392,0.2,1.0,0.0,0.0,0.041666666666666664
13393,0.25,1.0,0.0,0.0,0.125
13394,0.25,1.0,0.5,0.125,0.18181818181818182
13395,0.2916666666666667,0.75,0.8333333333333334,0.0,0.171875
13396,0.45454545454545453,1.0,0.0,0.0,0.02127659574468085
13397,0.3793103448275862,0.896551724137931,1.0,0.0,0.10476190476190476
13398,0.0,1.0,0.75,0.0,0.25
13399,0.3125,0.9375,0.75,0.0625,0.06
13400,0.35714285714285715,0.9285714285714286,0.0,0.0,0.041666666666666664
13401,0.17647058823529413,0.9411764705882353,0.8,0.0,0.05555555555555555
13402,0.3333333333333333,1.0,0.6666666666666666,0.0,0.12244897959183673
13403,0.16666666666666666,0.8888888888888888,0.8,0.1111111111111111,0.1
13404,0.3448275862068966,0.8275862068965517,0.875,0.0,0.05747126436781609
13405,0.43478260869565216,0.9565217391304348,0.8,0.0,0.12307692307692308
13406,0.5,0.8333333333333334,0.0,0.0,0.06
13407,0.21428571428571427,0.9285714285714286,0.6666666666666666,0.0,0.07547169811320754
13408,0.3125,0.9375,0.5,0.0,0.061224489795918366
13409,0.38461538461538464,1.0,0.5,0.0,0.09302325581395349
13410,0.375,1.0,0.5,0.0,0.07142857142857142
13411,0.0,1.0,0.5,0.0,0.125
13412,0.043478260869565216,0.9565217391304348,3.5652173913043477,0.0,0.030612244897959183
13413,0.23809523809523808,0.9047619047619048,0.75,0.0,0.07142857142857142
13414,0.38095238095238093,0.9047619047619048,0.5,0.0,0.038461538461538464
13415,0.26666666666666666,1.0,0.5,0.0,0.23404255319148937
13416,0.2727272727272727,0.8636363636363636,0.6666666666666666,0.0,0.07692307692307693
13417,0.5,1.0,1.5,0.0,0.037037037037037035
13418,0.0,1.0,0.0,0.0,0.2222222222222222
13419,0.5,1.0,0.5,0.0,0.05660377358490566
13420,0.0,1.0,0.0,0.0,34.0
13421,0.375,1.0,0.5,0.125,0.043478260869565216
13422,0.07142857142857142,0.9285714285714286,0.5,0.0,0.11864406779661017
13423,0.0,1.0,0.0,0.0,0.16666666666666666
13424,0.26666666666666666,0.9333333333333333,1.0,0.0,0.06060606060606061
13425,0.25,1.0,0.6666666666666666,0.0,0.13043478260869565
13426,0.3333333333333333,1.0,0.5,0.0,0.09090909090909091
13427,0.4166666666666667,0.8333333333333334,0.75,0.0,0.05319148936170213
13428,0.23529411764705882,0.9411764705882353,1.0,0.0,0.04
13429,0.375,1.0,0.5,0.0,0.06382978723404255
13430,0.26666666666666666,0.9333333333333333,0.75,0.0,0.0975609756097561
13431,0.3333333333333333,0.9166666666666666,0.5,0.0,0.061224489795918366
13432,0.0,0.9,0.6666666666666666,0.0,0.14285714285714285
13433,0.45,0.85,0.6666666666666666,0.05,0.03896103896103896
13434,0.25,1.0,0.5,0.0,0.08333333333333333
13435,0.5,1.0,0.0,0.0,0.03571428571428571
13436,0.2631578947368421,0.8947368421052632,0.75,0.0,0.07017543859649122
13437,0.3333333333333333,1.0,0.0,0.0,0.125
13438,0.3333333333333333,0.9166666666666666,1.0,0.0,0.07142857142857142
13439,0.23076923076923078,0.9230769230769231,0.0,0.0,0.07272727272727272
13440,0.46153846153846156,1.0,0.0,0.0,0.03636363636363636
13441,0.3125,0.875,0.6666666666666666,0.0,0.13043478260869565
13442,0.36363636363636365,0.9545454545454546,0.75,0.0,0.024096385542168676
13443,0.2727272727272727,0.9090909090909091,0.75,0.0,0.05128205128205128
13444,0.3333333333333333,1.0,0.5,0.0,0.041666666666666664
13445,0.45454545454545453,1.0,0.5,0.0,0.10638297872340426
13446,0.4230769230769231,0.9230769230769231,0.0,0.0,0.017857142857142856
13447,0.4,1.0,0.5,0.0,0.03488372093023256
13448,0.32142857142857145,0.8928571428571429,0.6666666666666666,0.0,0.10465116279069768
13449,0.5,0.8333333333333334,0.0,0.0,0.01680672268907563
13450,0.52,0.76,0.5,0.0,0.0375
13451,0.6428571428571429,0.9285714285714286,0.0,0.0,0.041666666666666664
13452,0.0,1.0,0.0,0.0,0.18181818181818182
13453,0.16,0.8,0.8333333333333334,0.16,0.04918032786885246
13454,0.3181818181818182,0.7727272727272727,0.6666666666666666,0.18181818181818182,0.014084507042253521
13455,0.0,0.8,0.8,0.0,65.0
13456,0.34782608695652173,1.0,0.75,0.0,0.075
13457,0.32,0.88,0.75,0.0,0.06976744186046512
13458,0.34615384615384615,0.9230769230769231,1.25,0.0,0.02247191011235955
13459,0.3333333333333333,1.0,1.3333333333333333,0.0,0.125
13460,0.3,0.9,0.5,0.0,0.21739130434782608
13461,0.5,1.0,0.0,0.0,0.06666666666666667
13462,0.48,0.96,0.5,0.0,0.018518518518518517
13463,0.3125,0.9375,1.0,0.0,0.07894736842105263
13464,0.4,0.9,2.0,0.0,0.043478260869565216
13465,0.25,1.0,0.0,0.0,0.14285714285714285
13466,0.23809523809523808,0.8571428571428571,0.6666666666666666,0.0,0.056338028169014086
13467,0.1724137931034483,0.7241379310344828,0.875,0.06896551724137931,0.33962264150943394
13468,0.09090909090909091,1.0,0.6666666666666666,0.0,0.061224489795918366
13469,0.42857142857142855,0.9047619047619048,0.6666666666666666,0.0,0.02857142857142857
13470,0.47368421052631576,1.0,0.0,0.0,0.045454545454545456
13471,0.375,0.875,0.6666666666666666,0.0625,0.09302325581395349
13472,0.4666666666666667,0.8,0.6666666666666666,0.0,0.04807692307692308
13473,0.4,0.9333333333333333,0.6666666666666666,0.0,0.15384615384615385
13474,0.42857142857142855,0.9523809523809523,0.5,0.0,0.027777777777777776
13475,0.2,1.0,0.0,0.0,0.10526315789473684
13476,0.3125,0.9375,0.5,0.0,0.08
13477,0.5,0.9090909090909091,0.6666666666666666,0.0,0.05172413793103448
13478,0.0,1.0,0.0,0.0,0.16666666666666666
13479,0.25,1.0,0.0,0.0,0.13333333333333333
13480,0.4,0.9,0.5,0.0,0.16
13481,0.6111111111111112,0.8333333333333334,0.75,0.0,0.0425531914893617
13482,0.46153846153846156,0.8846153846153846,0.6666666666666666,0.0,0.047619047619047616
13483,0.0,1.0,0.0,0.0,0.25
13484,0.5333333333333333,0.9333333333333333,0.5,0.0,0.13043478260869565
13485,0.0,1.0,0.0,0.0,0.10526315789473684
13486,0.4166666666666667,0.9583333333333334,0.6666666666666666,0.0,0.038461538461538464
13487,0.3333333333333333,0.8888888888888888,0.6666666666666666,0.0,0.07692307692307693
13488,0.3333333333333333,1.0,0.5,0.0,0.05405405405405406
13489,0.0,1.0,0.0,0.0,0.15384615384615385
13490,0.3333333333333333,0.9333333333333333,0.5,0.06666666666666667,0.05555555555555555
13491,0.3333333333333333,0.9444444444444444,1.8,0.0,0.13953488372093023
13492,0.45454545454545453,1.0,0.0,0.0,0.06666666666666667
13493,0.5,1.0,0.0,0.0,0.09523809523809523
13494,0.4444444444444444,1.0,0.5,0.0,0.3
13495,0.29411764705882354,0.8235294117647058,0.75,0.0,0.10204081632653061
13496,0.4444444444444444,0.8148148148148148,1.3333333333333333,0.0,0.06060606060606061
