,polarity,subjectivity,neg,neu,pos,compound
40131,0.3,0.6,0.128,0.679,0.193,0.1798
40132,0.3125,0.25,0.0,1.0,0.0,0.0
40133,0.0,0.0,0.0,0.286,0.714,0.3612
40134,0.06666666666666667,0.3,0.104,0.763,0.133,0.1779
40135,0.0,0.55,0.185,0.815,0.0,-0.3595
40136,0.0,0.0,0.0,1.0,0.0,0.0
40137,-0.125,0.375,0.0,1.0,0.0,0.0
40138,-0.45,1.0,0.249,0.368,0.383,0.3527
40139,0.5,0.5,0.0,0.674,0.326,0.4404
40140,0.6,0.65,0.0,0.627,0.373,0.7469
40141,0.3806818181818182,0.5272727272727272,0.0,0.609,0.391,0.6696
40142,-0.125,0.37857142857142856,0.298,0.586,0.115,-0.5695
40143,0.05,0.65,0.0,0.833,0.167,0.5574
40144,0.48611111111111116,0.2888888888888889,0.0,0.69,0.31,0.6696
40145,-0.4,0.4,0.0,1.0,0.0,0.0
40146,0.3,0.2,0.2,0.8,0.0,-0.6124
40147,0.0,0.0,0.39,0.61,0.0,-0.7506
40148,-0.7999999999999999,1.0,0.848,0.152,0.0,-0.6808
40149,-0.2916666666666667,0.5416666666666666,0.189,0.811,0.0,-0.2183
40150,0.0,0.0,0.0,1.0,0.0,0.0
40151,0.0,0.0,0.186,0.641,0.173,-0.0498
40152,0.5,0.6,0.0,0.233,0.767,0.7644
40153,0.21666666666666665,0.6666666666666666,0.0,0.629,0.371,0.857
40154,0.7,0.6000000000000001,0.126,0.714,0.159,0.1531
40155,-0.2,0.7,0.0,0.808,0.192,0.2263
40156,-0.5,0.7,0.0,1.0,0.0,0.0
40157,0.0,0.0,0.0,1.0,0.0,0.0
40158,0.14999999999999997,0.775,0.175,0.467,0.358,0.6914
40159,0.5611111111111111,0.5944444444444444,0.0,0.751,0.249,0.5106
40160,0.0,0.0,0.0,1.0,0.0,0.0
40161,0.1,1.0,0.0,0.513,0.487,0.5859
40162,0.0,0.0,0.241,0.605,0.155,-0.0731
40163,0.13636363636363635,0.45454545454545453,0.0,0.862,0.138,0.3412
40164,0.0,0.0,0.0,1.0,0.0,0.0
40165,0.0,0.0,0.0,1.0,0.0,0.0
40166,0.0,0.0,0.0,0.606,0.394,0.6369
40167,0.0,0.0,0.0,0.417,0.583,0.4215
40168,-0.6999999999999998,0.6666666666666666,0.578,0.256,0.166,-0.64
40169,-0.5,1.0,0.383,0.617,0.0,-0.4767
40170,0.0,0.0,0.492,0.508,0.0,-0.4404
40171,0.5,0.5,0.0,0.746,0.254,0.4696
40172,0.0875,0.775,0.378,0.192,0.429,-0.0516
40173,0.375,0.975,0.0,0.824,0.176,0.4939
40174,-0.4,0.4,0.0,0.787,0.213,0.2263
40175,0.5,1.0,0.0,0.769,0.231,0.4588
40176,0.0,0.4,0.0,0.81,0.19,0.507
40177,0.0,0.0,1.0,0.0,0.0,-0.6124
40178,0.0,0.0,0.201,0.799,0.0,-0.7003
40179,0.03333333333333336,0.5666666666666667,0.158,0.662,0.18,0.1111
40180,0.5,1.0,0.0,0.678,0.322,0.6908
40181,-0.4,0.6,0.294,0.525,0.181,-0.4497
40182,0.5,0.625,0.082,0.918,0.0,-0.1531
40183,0.0,0.0,0.108,0.723,0.169,0.25
40184,-0.65,1.0,0.428,0.572,0.0,-0.7178
40185,0.5,0.75,0.0,0.67,0.33,0.7845
40186,0.0,0.3,0.281,0.719,0.0,-0.8402
40187,-0.2,0.8,0.214,0.583,0.204,-0.0258
40188,0.31153846153846154,0.4346153846153846,0.076,0.757,0.168,0.4215
40189,-0.5208333333333333,0.6666666666666666,0.266,0.734,0.0,-0.4577
40190,0.0,0.0,0.0,1.0,0.0,0.0
40191,0.0,0.0,0.0,0.785,0.215,0.5514
40192,-0.06666666666666667,0.18888888888888888,0.0,1.0,0.0,0.0
40193,-0.4,0.6,0.508,0.492,0.0,-0.4767
40194,0.0,0.0,0.0,1.0,0.0,0.0
40195,-0.04910714285714286,0.6294642857142857,0.0,0.745,0.255,0.34
40196,0.0,0.0,0.346,0.654,0.0,-0.6486
40197,0.35000000000000003,0.44999999999999996,0.0,0.764,0.236,0.7514
40198,0.3125,0.30000000000000004,0.0,1.0,0.0,0.0
40199,0.03333333333333334,0.06666666666666667,0.168,0.629,0.203,0.128
40200,0.2676767676767677,0.4070707070707071,0.0,0.636,0.364,0.7425
40201,0.0,0.0,0.121,0.754,0.126,0.0258
40202,0.0,0.0,0.476,0.524,0.0,-0.8979
40203,0.225,0.6,0.0,0.556,0.444,0.4939
40204,0.334375,0.825,0.0,0.65,0.35,0.6581
40205,0.1625,0.3375,0.0,0.757,0.243,0.5873
40206,0.7,0.6000000000000001,0.082,0.59,0.328,0.818
40207,0.2,0.4142857142857143,0.147,0.509,0.344,0.7633
40208,1.0,0.7,0.0,0.244,0.756,0.4753
40209,-0.2,0.1,0.0,1.0,0.0,0.0
40210,0.45,0.2,0.0,0.691,0.309,0.7717
40211,0.0,0.0,0.0,1.0,0.0,0.0
40212,0.10666666666666669,0.5666666666666667,0.115,0.573,0.312,0.6369
40213,0.20833333333333334,0.35833333333333334,0.0,0.63,0.37,0.7081
40214,0.55,0.95,0.184,0.816,0.0,-0.2023
40215,0.1,1.0,0.129,0.647,0.224,0.3818
40216,0.0,0.1,0.16,0.7,0.14,-0.1027
40217,0.39166666666666666,0.6527777777777778,0.095,0.496,0.408,0.8475
40218,0.0,0.0,0.0,1.0,0.0,0.0
40219,-0.20833333333333334,0.5,0.0,1.0,0.0,0.0
40220,0.85,1.0,0.0,0.417,0.583,0.6361
40221,-0.15000000000000002,0.4,0.307,0.439,0.255,-0.1511
40222,0.10000000000000005,0.5888888888888889,0.078,0.657,0.265,0.6103
40223,0.0,0.0,0.0,1.0,0.0,0.0
40224,-0.6999999999999998,0.6666666666666666,0.259,0.741,0.0,-0.5423
40225,0.08750000000000004,0.6625,0.103,0.367,0.53,0.8834
40226,-0.275,0.525,0.0,0.822,0.178,0.0772
40227,-0.0625,0.3660714285714286,0.0,1.0,0.0,0.0
40228,0.06666666666666667,0.5666666666666668,0.0,0.79,0.21,0.4191
40229,0.21666666666666665,0.41666666666666663,0.0,0.752,0.248,0.5106
40230,-0.056249999999999994,0.5249999999999999,0.3,0.634,0.066,-0.8591
40231,0.0,0.6,0.37,0.63,0.0,-0.5719
40232,-0.5,0.6,0.459,0.541,0.0,-0.5255
40233,-0.2,0.8,0.135,0.865,0.0,-0.5574
40234,0.0,0.0,0.0,1.0,0.0,0.0
40235,0.35,0.6125,0.0,0.58,0.42,0.4404
40236,-0.18333333333333326,0.7222222222222222,0.303,0.514,0.183,-0.2732
40237,0.5,0.75,0.0,0.858,0.142,0.5859
40238,-0.41666666666666663,0.8333333333333333,0.245,0.755,0.0,-0.1531
40239,0.0,0.5,0.0,1.0,0.0,0.0
40240,-0.2708333333333333,0.7291666666666666,0.258,0.742,0.0,-0.4243
40241,0.25,0.38888888888888884,0.0,0.63,0.37,0.8555
40242,0.0,0.1,0.0,0.597,0.403,0.4019
40243,0.0,0.0,0.0,0.264,0.736,0.4199
40244,0.225,0.95,0.085,0.734,0.181,0.4019
40245,0.0,0.0,0.0,1.0,0.0,0.0
40246,0.475,0.4,0.0,0.396,0.604,0.7263
40247,-0.01666666666666668,0.5333333333333333,0.139,0.431,0.431,0.6249
40248,0.0,0.75,0.0,0.76,0.24,0.2255
40249,0.0,0.65,0.172,0.635,0.192,0.0557
40250,-0.033333333333333326,0.16666666666666666,0.162,0.649,0.188,0.1027
40251,0.5285714285714286,0.6119047619047618,0.163,0.561,0.275,0.4939
40252,0.016666666666666663,0.5833333333333333,0.0,1.0,0.0,0.0
40253,0.5,0.6,0.121,0.619,0.26,0.5003
40254,0.0,0.0,0.403,0.597,0.0,-0.4019
40255,-0.1,0.2,0.0,1.0,0.0,0.0
40256,-0.24523809523809526,0.7505952380952381,0.315,0.493,0.192,-0.3612
40257,-0.4875,0.75,0.483,0.517,0.0,-0.6808
40258,-0.49364285714285716,0.5455714285714286,0.398,0.602,0.0,-0.5106
40259,0.8,0.7,0.0,0.811,0.189,0.4215
40260,0.0225,0.48,0.0,0.588,0.412,0.6808
40261,0.0,0.0,0.0,1.0,0.0,0.0
40262,0.225,0.275,0.0,0.388,0.612,0.743
40263,0.13333333333333333,0.4833333333333334,0.131,0.584,0.285,0.4767
40264,0.16666666666666666,0.5333333333333333,0.043,0.544,0.414,0.8608
40265,0.16666666666666666,0.25,0.107,0.83,0.062,-0.3182
40266,0.0,0.0,0.0,1.0,0.0,0.0
40267,0.21944444444444444,0.36388888888888893,0.0,0.906,0.094,0.3384
40268,-0.12222222222222222,0.27777777777777773,0.233,0.698,0.07,-0.5994
40269,0.55,0.95,0.0,0.37,0.63,0.7783
40270,1.0,0.3,0.0,0.682,0.318,0.6369
40271,0.0,0.0,0.0,0.676,0.324,0.4359
40272,-0.2,0.3333333333333333,0.24,0.665,0.095,-0.631
40273,0.0,0.125,0.0,1.0,0.0,0.0
40274,0.0,0.0,0.0,1.0,0.0,0.0
40275,0.05,0.1625,0.074,0.926,0.0,-0.1531
40276,0.625,0.6,0.0,0.69,0.31,0.6696
40277,0.0,0.1,0.0,1.0,0.0,0.0
40278,0.04545454545454545,0.8333333333333334,0.071,0.8,0.129,0.3182
40279,0.875,0.6000000000000001,0.0,0.611,0.389,0.807
40280,0.0,0.0,0.0,1.0,0.0,0.0
40281,0.0,0.0,0.0,1.0,0.0,0.0
40282,0.4,0.5,0.0,1.0,0.0,0.0
40283,0.7,0.6000000000000001,0.0,0.582,0.418,0.7562
40284,0.1,0.4,0.0,0.913,0.087,0.2732
40285,0.25,0.3333333333333333,0.0,1.0,0.0,0.0
40286,-0.05,0.4,0.257,0.585,0.158,-0.1779
40287,0.0,0.0,0.0,0.643,0.357,0.6124
40288,0.0,0.0,0.0,1.0,0.0,0.0
40289,-1.0,1.0,0.39,0.61,0.0,-0.4939
40290,0.25,0.2,0.0,0.0,1.0,0.4926
40291,0.07,0.44000000000000006,0.163,0.616,0.221,0.5562
40292,-0.17272727272727273,0.5642424242424242,0.295,0.705,0.0,-0.5574
40293,0.36818181818181817,0.6772727272727272,0.0,0.857,0.143,0.4588
40294,-0.05972222222222223,0.3430555555555555,0.175,0.825,0.0,-0.1761
40295,0.0,0.0,0.0,0.345,0.655,0.5859
40296,0.0,0.0,0.0,0.455,0.545,0.34
40297,0.0,0.0,0.0,1.0,0.0,0.0
40298,-0.25,1.0,0.263,0.737,0.0,-0.3612
40299,0.0,0.75,0.122,0.667,0.212,0.3182
40300,0.0,0.0,0.0,0.694,0.306,0.296
40301,0.7,0.6000000000000001,0.0,0.408,0.592,0.4404
40302,-0.2777777777777778,0.4444444444444444,0.156,0.844,0.0,-0.5423
40303,0.3,0.6,0.067,0.851,0.082,0.1027
40304,-0.12777777777777777,0.5819444444444444,0.129,0.606,0.265,0.5574
40305,0.16666666666666666,0.16666666666666666,0.226,0.774,0.0,-0.5681
40306,0.5333333333333333,0.6666666666666666,0.0,0.697,0.303,0.8122
40307,0.5375,0.675,0.118,0.615,0.267,0.4404
40308,0.725,1.0,0.0,0.13,0.87,0.7717
40309,-0.25,0.3,0.538,0.462,0.0,-0.7906
40310,0.0,0.75,0.277,0.723,0.0,-0.5574
40311,0.46875,0.75,0.0,0.404,0.596,0.7103
40312,0.20000000000000004,0.6,0.097,0.436,0.467,0.8243
40313,0.475,0.8,0.257,0.581,0.162,-0.2846
40314,0.13749999999999998,0.63125,0.0,0.764,0.236,0.7783
40315,0.0,0.0,0.0,1.0,0.0,0.0
40316,0.5,0.6,0.0,0.323,0.677,0.6369
40317,0.0,0.0,0.0,1.0,0.0,0.0
40318,-0.13333333333333328,0.6222222222222221,0.159,0.399,0.442,0.6427
40319,0.0,0.0,0.163,0.609,0.228,0.25
40320,-0.5,1.0,0.0,1.0,0.0,0.0
40321,-0.7,0.8,0.137,0.703,0.159,-0.088
40322,0.0,0.0,0.284,0.576,0.141,-0.4995
40323,0.06666666666666665,0.7333333333333334,0.136,0.654,0.211,0.3182
40324,-0.1,0.37,0.072,0.928,0.0,-0.1779
40325,0.55,0.65,0.091,0.512,0.397,0.831
40326,0.4000000000000001,0.9,0.0,0.576,0.424,0.4497
40327,0.0,0.0,0.0,1.0,0.0,0.0
40328,0.15,0.3,0.0,0.559,0.441,0.8968
40329,-0.55,0.8,0.375,0.625,0.0,-0.34
40330,0.0,0.0,0.094,0.77,0.136,0.1393
40331,-0.4,0.6,0.205,0.795,0.0,-0.4767
40332,-0.12611111111111115,0.47777777777777786,0.401,0.534,0.065,-0.847
40333,0.6125,1.0,0.0,0.33,0.67,0.7263
40334,0.0,0.0,0.324,0.676,0.0,-0.34
40335,0.0,0.0,0.0,0.278,0.722,0.6369
40336,0.12499999999999999,0.575,0.412,0.147,0.441,0.0516
40337,0.0,0.0,0.0,1.0,0.0,0.0
40338,-0.3,0.7,0.0,1.0,0.0,0.0
40339,0.0,0.0,0.0,1.0,0.0,0.0
40340,-1.0,1.0,0.0,1.0,0.0,0.0
40341,-0.05,0.05,0.073,0.777,0.15,0.3134
40342,0.355,0.49000000000000005,0.0,0.57,0.43,0.8957
40343,0.0,0.0,0.155,0.845,0.0,-0.296
40344,0.08750000000000002,1.0,0.165,0.515,0.32,0.4588
40345,0.0,0.125,0.0,0.694,0.306,0.4912
40346,0.0,0.0,0.0,1.0,0.0,0.0
40347,0.0,0.0,0.0,1.0,0.0,0.0
40348,0.0,0.0,0.0,1.0,0.0,0.0
40349,0.0,0.0,0.0,1.0,0.0,0.0
40350,0.3333333333333333,0.6666666666666666,0.0,0.642,0.358,0.5994
40351,0.0,0.0,0.0,1.0,0.0,0.0
40352,-0.3333333333333333,0.6666666666666666,0.0,0.711,0.289,0.0572
40353,0.39999999999999997,1.0,0.188,0.812,0.0,-0.3213
40354,-0.04375,0.7,0.0,1.0,0.0,0.0
40355,1.0,0.875,0.0,0.532,0.468,0.8684
40356,0.2,0.2,0.0,0.408,0.592,0.4404
40357,0.5,0.44999999999999996,0.0,0.517,0.483,0.4215
40358,-0.07692307692307693,0.2692307692307692,0.294,0.608,0.098,-0.7003
40359,0.225,0.3666666666666667,0.0,0.769,0.231,0.5574
40360,-0.4,0.6,0.467,0.533,0.0,-0.5423
40361,-0.5,0.75,0.375,0.476,0.149,-0.5859
40362,-0.08518518518518521,0.2962962962962963,0.0,0.829,0.171,0.4789
40363,0.0,0.0,0.0,0.824,0.176,0.4574
40364,-0.18750000000000003,0.09999999999999999,0.0,1.0,0.0,0.0
40365,0.2,0.2,0.0,0.71,0.29,0.6486
40366,0.0,0.0,0.0,1.0,0.0,0.0
40367,0.325,0.45625,0.0,0.718,0.282,0.6249
40368,0.0,0.0,0.0,1.0,0.0,0.0
40369,0.5,0.8296296296296296,0.0,0.64,0.36,0.8782
40370,1.0,1.0,0.0,0.501,0.499,0.6114
40371,0.4523809523809524,0.8571428571428571,0.0,0.363,0.637,0.7921
40372,0.0,0.0,0.301,0.699,0.0,-0.6343
40373,0.6666666666666666,0.8333333333333334,0.0,0.589,0.411,0.8685
40374,0.5,0.8888888888888888,0.201,0.686,0.113,-0.4215
40375,0.0,0.0,0.0,0.843,0.157,0.0772
40376,0.5,0.6,0.0,0.417,0.583,0.6369
40377,0.48522727272727273,0.7272727272727273,0.0,0.429,0.571,0.6114
40378,0.5681818181818181,0.37727272727272726,0.0,0.41,0.59,0.802
40379,-0.1,0.2,0.0,0.487,0.513,0.2743
40380,0.1619047619047619,0.5452380952380952,0.0,0.691,0.309,0.7003
40381,0.375,0.75,0.0,0.85,0.15,0.3182
40382,-0.325,0.6,0.36,0.64,0.0,-0.5423
40383,0.6,0.9,0.101,0.899,0.0,-0.2263
40384,0.16666666666666666,0.16666666666666666,0.0,1.0,0.0,0.0
40385,0.12500000000000003,0.55,0.109,0.799,0.091,-0.1567
40386,0.0,0.0,0.0,1.0,0.0,0.0
40387,0.5,0.5,0.0,0.565,0.435,0.6597
40388,0.15,0.65,0.248,0.552,0.2,-0.1779
40389,0.55,0.6,0.0,0.25,0.75,0.7177
40390,0.46875,0.625,0.0,0.392,0.608,0.8299
40391,0.4,1.0,0.116,0.789,0.095,-0.1027
40392,0.16666666666666666,0.6583333333333333,0.0,0.807,0.193,0.6705
40393,0.0,0.0,0.0,1.0,0.0,0.0
40394,0.65,0.875,0.0,0.458,0.542,0.7964
40395,0.8,0.7,0.0,0.588,0.412,0.4215
40396,-0.03125,0.46875,0.0,1.0,0.0,0.0
40397,0.0,0.0,0.0,0.797,0.203,0.4215
40398,-0.15555555555555559,0.2888888888888889,0.0,1.0,0.0,0.0
40399,0.0,0.0,0.0,0.589,0.411,0.4199
40400,0.0,0.0,0.0,1.0,0.0,0.0
40401,0.125,0.65,0.11,0.628,0.262,0.4404
40402,0.0,0.0,0.0,0.286,0.714,0.3612
40403,-0.8,0.95,0.309,0.691,0.0,-0.8176
40404,0.0,0.0,0.0,1.0,0.0,0.0
40405,0.4,0.4375,0.0,0.588,0.412,0.7906
40406,0.0,0.0,0.0,1.0,0.0,0.0
40407,0.5,0.5,0.0,0.8,0.2,0.3612
40408,0.5,0.5,0.0,0.598,0.402,0.5719
40409,0.2,0.3,0.0,0.8,0.2,0.25
40410,0.2,0.2,0.0,0.256,0.744,0.4404
40411,0.5,0.5,0.0,0.728,0.272,0.6249
40412,0.10714285714285714,0.5714285714285714,0.0,0.856,0.144,0.4019
40413,0.32708333333333334,0.6979166666666666,0.134,0.638,0.228,0.7152
40414,0.2583333333333333,0.2916666666666667,0.074,0.632,0.294,0.791
40415,0.0,0.0,0.412,0.588,0.0,-0.2732
40416,0.46171875,0.6375,0.0,0.604,0.396,0.8346
40417,0.0,0.0,0.0,1.0,0.0,0.0
40418,0.0,0.0,0.0,1.0,0.0,0.0
40419,0.0,0.0,0.261,0.739,0.0,-0.6908
40420,0.25,1.0,0.0,0.408,0.592,0.4404
40421,0.01103896103896103,0.5493506493506494,0.0,0.665,0.335,0.8612
40422,-0.375,0.575,0.358,0.642,0.0,-0.8591
40423,0.0,1.0,0.0,0.748,0.252,0.4019
40424,0.14583333333333334,0.5416666666666666,0.0,0.872,0.128,0.2723
40425,-0.8,1.0,0.429,0.571,0.0,-0.4588
40426,-1.0,1.0,0.67,0.33,0.0,-0.7269
40427,0.0,0.0,0.0,1.0,0.0,0.0
40428,-0.3888888888888889,0.8333333333333334,0.07,0.93,0.0,-0.128
40429,0.0,0.0,0.0,0.855,0.145,0.296
40430,-0.09062500000000001,0.36,0.0,0.72,0.28,0.5983
40431,0.0,1.0,0.0,1.0,0.0,0.0
40432,0.0,0.0,0.0,1.0,0.0,0.0
40433,0.0,0.0,0.0,0.784,0.216,0.296
40434,0.0,0.0,0.197,0.803,0.0,-0.4019
40435,0.5,0.6,0.0,0.745,0.255,0.802
40436,0.0,0.0,0.0,1.0,0.0,0.0
40437,0.0,0.0,0.0,1.0,0.0,0.0
40438,0.4,0.9,0.0,0.357,0.643,0.5574
40439,0.04999999999999999,0.7000000000000001,0.0,0.838,0.162,0.4404
40440,-0.3,0.6,0.0,1.0,0.0,0.0
40441,0.3,0.825,0.0,0.267,0.733,0.6705
40442,0.0,0.0,0.0,0.286,0.714,0.6124
40443,-1.0,1.0,0.28,0.72,0.0,-0.5423
40444,0.25,0.75,0.0,0.706,0.294,0.3612
40445,0.1,0.2,0.181,0.715,0.104,-0.3382
40446,0.0,0.0,0.0,0.833,0.167,0.4215
40447,0.2,0.2,0.0,0.408,0.592,0.4404
40448,0.0,0.0,0.59,0.128,0.282,-0.5267
40449,0.16666666666666666,0.16666666666666666,0.135,0.725,0.14,0.0258
40450,0.7,0.6000000000000001,0.0,0.791,0.209,0.4404
40451,-0.4375,0.9,0.262,0.674,0.064,-0.7639
40452,0.056249999999999994,0.5,0.0,0.775,0.225,0.673
40453,0.0,1.0,0.0,0.901,0.099,0.0258
40454,0.0,0.0,0.0,1.0,0.0,0.0
40455,0.2,0.3,0.0,0.602,0.398,0.6476
40456,0.5,0.6,0.0,0.734,0.266,0.7783
40457,0.31666666666666665,0.6333333333333333,0.0,0.605,0.395,0.8173
40458,-0.4,0.6,0.639,0.361,0.0,-0.6486
40459,0.0,0.0,0.0,1.0,0.0,0.0
40460,0.0,0.75,0.074,0.651,0.275,0.5118
40461,0.8,0.75,0.0,0.476,0.524,0.765
40462,0.0,0.0,0.0,1.0,0.0,0.0
40463,0.0,0.0,0.17,0.63,0.2,-0.0516
40464,0.0,0.0,0.387,0.613,0.0,-0.2244
40465,-0.5,1.0,0.102,0.898,0.0,-0.1779
40466,0.8,1.0,0.295,0.482,0.223,-0.0516
40467,-0.056249999999999994,0.44375,0.0,0.855,0.145,0.1779
40468,0.25,0.5625,0.0,0.782,0.218,0.4201
40469,0.9,1.0,0.0,0.35,0.65,0.8519
40470,0.0,0.5714285714285714,0.098,0.902,0.0,-0.3595
40471,0.0,0.0,0.268,0.732,0.0,-0.296
40472,0.5,0.6,0.0,0.543,0.457,0.6369
40473,0.8,0.4,0.0,0.496,0.504,0.7269
40474,0.0,0.0,0.0,1.0,0.0,0.0
40475,0.175,0.375,0.0,0.417,0.583,0.4215
40476,0.1444444444444445,0.6111111111111112,0.0,0.722,0.278,0.743
40477,0.17666666666666667,0.54,0.049,0.659,0.293,0.8415
40478,-0.15000000000000002,0.19999999999999998,0.0,1.0,0.0,0.0
40479,-0.05833333333333333,0.21666666666666665,0.145,0.855,0.0,-0.34
40480,0.5,0.6,0.0,0.3,0.7,0.7906
40481,0.8,0.7,0.0,0.353,0.647,0.6705
40482,0.25,0.6625,0.0,0.539,0.461,0.7171
40483,0.6428571428571428,0.7678571428571428,0.0,0.764,0.236,0.5719
40484,-0.16666666666666666,0.06666666666666667,0.0,1.0,0.0,0.0
40485,-0.5,1.0,0.178,0.822,0.0,-0.0772
40486,0.5275,0.9225000000000001,0.0,0.586,0.414,0.6865
40487,0.43333333333333335,0.9,0.0,0.643,0.357,0.8567
40488,0.6,1.0,0.0,0.672,0.328,0.5994
40489,0.0,0.0,0.0,0.0,1.0,0.4738
40490,0.0,0.0,0.0,1.0,0.0,0.0
40491,0.0,0.0,0.0,0.798,0.202,0.4199
40492,0.5,0.6,0.0,0.488,0.512,0.6369
40493,0.0,0.0,0.386,0.614,0.0,-0.5267
40494,0.0,0.0,0.574,0.426,0.0,-0.6597
40495,0.4,0.75,0.0,0.519,0.481,0.5719
40496,0.5,0.55,0.0,0.645,0.355,0.872
40497,0.08712121212121211,0.5265151515151515,0.0,0.896,0.104,0.4404
40498,0.1,0.15000000000000002,0.0,0.783,0.217,0.3612
40499,0.2857142857142857,0.5357142857142857,0.0,1.0,0.0,0.0
40500,0.18333333333333335,0.9166666666666666,0.243,0.37,0.386,0.5719
40501,0.78125,0.6,0.0,0.676,0.324,0.6988
40502,0.38333333333333336,0.6166666666666667,0.0,0.633,0.367,0.7876
40503,0.7,0.6000000000000001,0.0,0.734,0.266,0.4404
40504,0.0,0.0,0.0,1.0,0.0,0.0
40505,0.3333333333333333,0.3333333333333333,0.158,0.842,0.0,-0.4588
40506,0.275,0.425,0.316,0.684,0.0,-0.7184
40507,-0.2,0.95,0.216,0.496,0.288,0.2263
40508,0.0,0.0,0.0,1.0,0.0,0.0
40509,0.0,0.0,0.0,1.0,0.0,0.0
40510,0.35,0.65,0.199,0.549,0.252,0.1245
40511,0.16666666666666666,0.24444444444444444,0.0,0.812,0.188,0.5267
40512,0.1,0.9,0.416,0.504,0.08,-0.8402
40513,-0.3166666666666667,0.3,0.231,0.769,0.0,-0.5106
40514,0.39285714285714285,0.7678571428571428,0.0,0.727,0.273,0.4588
40515,0.0,0.0,0.169,0.565,0.266,0.1779
40516,0.0,0.0,0.242,0.606,0.152,-0.128
40517,-1.0,1.0,0.608,0.392,0.0,-0.4767
40518,0.0,0.0,0.113,0.779,0.108,-0.0258
40519,0.0,0.0,0.0,0.676,0.324,0.34
40520,0.4,0.4,0.357,0.643,0.0,-0.6124
40521,0.48333333333333334,0.7666666666666666,0.0,0.136,0.864,0.7485
40522,0.0,0.5,0.0,0.69,0.31,0.4019
40523,-0.5,1.0,0.119,0.881,0.0,-0.2732
40524,0.0,0.0,0.165,0.668,0.167,0.0129
40525,0.0,0.0,0.0,1.0,0.0,0.0
40526,0.0,0.0,0.299,0.515,0.186,-0.2732
40527,-0.125,0.6,0.258,0.705,0.037,-0.765
40528,0.13636363636363635,0.45454545454545453,0.253,0.747,0.0,-0.6597
40529,0.5,0.5,0.0,0.556,0.444,0.75
40530,0.0,0.0,0.0,0.783,0.217,0.3612
40531,-0.5,1.0,0.119,0.746,0.134,0.0772
40532,-0.07500000000000001,0.825,0.149,0.582,0.269,0.3919
40533,0.0,0.0,0.0,1.0,0.0,0.0
40534,0.0,0.0,0.0,1.0,0.0,0.0
40535,0.0,0.0,0.09,0.728,0.182,0.3919
40536,-0.16607142857142854,0.638095238095238,0.134,0.866,0.0,-0.4767
40537,0.0,0.0,0.0,1.0,0.0,0.0
40538,0.0,0.0,0.263,0.737,0.0,-0.7579
40539,0.3333333333333333,0.3333333333333333,0.143,0.582,0.275,0.3612
40540,0.3090909090909091,0.7151515151515152,0.0,0.667,0.333,0.7579
40541,0.5,0.6,0.0,0.488,0.512,0.6369
40542,-0.09999999999999998,0.675,0.184,0.73,0.086,-0.478
40543,0.08333333333333333,0.4000000000000001,0.0,0.701,0.299,0.6597
40544,0.0,0.0,0.42,0.58,0.0,-0.4404
40545,0.625,0.75,0.0,0.785,0.215,0.2942
40546,0.5,1.0,0.0,0.526,0.474,0.4033
40547,0.4333333333333333,0.7333333333333333,0.0,0.655,0.345,0.7003
40548,0.5,0.5,0.268,0.588,0.144,-0.4404
40549,0.0,0.0,0.333,0.667,0.0,-0.4574
40550,0.25,0.25,0.0,0.732,0.268,0.6697
40551,0.2619047619047619,0.5119047619047619,0.0,0.727,0.273,0.4588
40552,0.5787878787878787,0.8181818181818182,0.0,0.6,0.4,0.8402
40553,0.0,0.0,0.293,0.4,0.307,0.0258
40554,0.4333333333333333,0.7333333333333333,0.0,0.377,0.623,0.5106
40555,0.2,0.4,0.146,0.854,0.0,-0.34
40556,0.0,0.0,0.2,0.8,0.0,-0.3612
40557,0.0,0.0,0.0,1.0,0.0,0.0
40558,0.5333333333333333,0.3666666666666667,0.0,0.602,0.398,0.765
40559,0.0,0.0,0.0,0.303,0.697,0.3182
40560,-0.125,0.375,0.0,1.0,0.0,0.0
40561,0.0,1.0,0.0,1.0,0.0,0.0
40562,0.0,0.35714285714285715,0.357,0.36,0.283,-0.1567
40563,0.0,0.0,0.0,1.0,0.0,0.0
40564,0.0,0.10096153846153846,0.092,0.773,0.135,0.2263
40565,0.5,0.75,0.147,0.69,0.164,0.1027
40566,0.04999999999999999,0.7000000000000001,0.0,0.674,0.326,0.4404
40567,0.0,0.0,0.0,0.606,0.394,0.6369
40568,0.0,0.0,0.0,0.843,0.157,0.0772
40569,0.3229166666666667,0.64375,0.0,0.707,0.293,0.8074
40570,0.3666666666666667,0.7000000000000001,0.0,0.775,0.225,0.541
40571,0.25,0.8500000000000001,0.0,1.0,0.0,0.0
40572,0.4166666666666667,0.8333333333333334,0.09,0.658,0.252,0.6048
40573,0.0,0.0,0.0,0.783,0.217,0.3612
40574,0.5,0.5,0.0,1.0,0.0,0.0
40575,0.16666666666666669,0.2833333333333333,0.0,0.744,0.256,0.3415
40576,0.0,0.5,0.135,0.712,0.153,-0.1298
40577,-0.15,0.4,0.121,0.879,0.0,-0.296
40578,0.0,0.0,0.0,1.0,0.0,0.0
40579,0.0,0.125,0.13,0.87,0.0,-0.0516
40580,0.55,0.75,0.205,0.463,0.332,0.4641
40581,0.5,0.5,0.141,0.625,0.234,0.2944
40582,0.425,0.6583333333333333,0.0,0.766,0.234,0.7003
